DATE,REPORTTPYE,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed
2015-01-17 16:00,FM-12,21,33,3
2015-01-17 16:54,FM-15,22,33,8
2015-01-17 17:54,FM-15,21,36,8
2015-01-17 18:54,FM-15,22,36,13
2015-01-17 19:00,FM-12,22,36,13
2015-01-17 19:54,FM-15,21,50,13
2015-01-17 20:54,FM-15,21,57,10
2015-01-17 21:54,FM-15,20,62,8
2015-01-17 22:00,FM-12,20,62,8
2015-01-17 22:54,FM-15,20,65,9
2015-01-17 23:54,FM-15,20,68,8
2015-01-17 23:59,SOD,NA,NA,NA
2015-01-18 00:54,FM-15,21,71,7
2015-01-18 01:00,FM-12,21,71,7
2015-01-18 01:54,FM-15,21,78,7
2015-01-18 02:54,FM-15,24,75,0
2015-01-18 03:54,FM-15,24,81,3
2015-01-18 04:00,FM-12,24,81,3
2015-01-18 04:54,FM-15,23,81,5
2015-01-18 05:54,FM-15,26,84,8
2015-01-18 06:54,FM-15,27,89,7
2015-01-18 07:00,FM-12,27,89,7
2015-01-18 07:54,FM-15,29,89,5
2015-01-18 08:54,FM-15,33,89,5
2015-01-18 09:54,FM-15,34,85,0
2015-01-18 10:00,FM-12,34,85,0
2015-01-18 10:54,FM-15,38,86,0
2015-01-18 11:54,FM-15,44,85,9
2015-01-18 12:54,FM-15,46,83,9
2015-01-18 13:00,FM-12,46,83,9
2015-01-18 13:37,FM-16,48,82,9
2015-01-18 13:54,FM-15,47,83,6
2015-01-18 14:52,FM-16,50,82,18
2015-01-18 14:54,FM-15,50,80,18
2015-01-18 15:06,FM-16,48,82,14
2015-01-18 15:54,FM-15,50,77,18
2015-01-18 16:00,FM-12,50,77,18
2015-01-18 16:54,FM-15,47,80,13
2015-01-18 17:54,FM-15,48,77,18
2015-01-18 18:54,FM-15,49,80,16
2015-01-18 19:00,FM-12,49,80,16
2015-01-18 19:54,FM-15,48,83,21
2015-01-18 20:02,FM-16,48,82,22
2015-01-18 20:54,FM-15,48,83,21
2015-01-18 21:00,FM-16,48,82,20
2015-01-18 21:38,FM-16,46,93,20
2015-01-18 21:54,FM-15,47,93,21
2015-01-18 22:00,FM-12,47,93,21
2015-01-18 22:52,FM-16,46,93,10
2015-01-18 22:54,FM-15,46,93,9
2015-01-18 23:11,FM-16,45,93,11
2015-01-18 23:38,FM-16,46,93,13
2015-01-18 23:52,FM-16,46,87,15
2015-01-18 23:54,FM-15,46,89,13
2015-01-18 23:59,SOD,NA,NA,NA
2015-01-19 00:27,FM-16,45,93,14
2015-01-19 00:52,FM-16,45,81,17
2015-01-19 00:54,FM-15,44,85,15
2015-01-19 01:00,FM-12,44,85,15
2015-01-19 01:46,FM-16,43,81,17
2015-01-19 01:54,FM-15,41,86,18
2015-01-19 02:54,FM-15,40,83,11
2015-01-19 03:54,FM-15,39,86,10
2015-01-19 04:00,FM-12,39,86,10
2015-01-19 04:54,FM-15,39,82,13
2015-01-19 05:54,FM-15,39,79,13
2015-01-19 06:54,FM-15,38,79,13
2015-01-19 07:00,FM-12,38,79,13
2015-01-19 07:54,FM-15,39,76,10
2015-01-19 08:54,FM-15,40,73,11
2015-01-19 09:54,FM-15,42,65,14
2015-01-19 10:00,FM-12,42,65,14
2015-01-19 10:54,FM-15,42,62,16
2015-01-19 11:54,FM-15,44,55,16
2015-01-19 12:54,FM-15,42,58,18
2015-01-19 13:00,FM-12,42,58,18
2015-01-19 13:54,FM-15,41,57,21
2015-01-19 14:54,FM-15,40,58,16
2015-01-19 15:54,FM-15,40,58,16
2015-01-19 16:00,FM-12,40,58,16
2015-01-19 16:54,FM-15,38,62,15
2015-01-19 17:54,FM-15,38,60,16
2015-01-19 18:54,FM-15,37,62,16
2015-01-19 19:00,FM-12,37,62,16
2015-01-19 19:54,FM-15,36,62,20
2015-01-19 20:54,FM-15,35,61,17
2015-01-19 21:54,FM-15,34,59,18
2015-01-19 22:00,FM-12,34,59,18
2015-01-19 22:54,FM-15,33,61,20
2015-01-19 23:54,FM-15,32,61,13
2015-01-19 23:59,SOD,NA,NA,NA
2015-01-20 00:54,FM-15,32,61,14
2015-01-20 01:00,FM-12,32,61,14
2015-01-20 01:54,FM-15,32,59,15
2015-01-20 02:54,FM-15,32,56,13
2015-01-20 03:54,FM-15,31,59,14
2015-01-20 04:00,FM-12,31,59,14
2015-01-20 04:54,FM-15,31,56,16
2015-01-20 05:54,FM-15,31,56,15
2015-01-20 06:54,FM-15,30,58,14
2015-01-20 07:00,FM-12,30,58,14
2015-01-20 07:54,FM-15,30,58,14
2015-01-20 08:54,FM-15,31,54,14
2015-01-20 09:54,FM-15,32,50,17
2015-01-20 10:00,FM-12,32,50,17
2015-01-20 10:54,FM-15,34,44,16
2015-01-20 11:54,FM-15,36,44,13
2015-01-20 12:54,FM-15,36,37,15
2015-01-20 13:00,FM-12,36,37,15
2015-01-20 13:54,FM-15,37,34,13
2015-01-20 14:54,FM-15,37,37,14
2015-01-20 15:54,FM-15,37,30,11
2015-01-20 16:00,FM-12,37,30,11
2015-01-20 16:54,FM-15,35,29,11
2015-01-20 17:54,FM-15,34,29,13
2015-01-20 18:54,FM-15,33,33,16
2015-01-20 19:00,FM-12,33,33,16
2015-01-20 19:54,FM-15,32,36,9
2015-01-20 20:54,FM-15,31,36,11
2015-01-20 21:54,FM-15,29,41,14
2015-01-20 22:00,FM-12,29,41,14
2015-01-20 22:54,FM-15,28,43,11
2015-01-20 23:54,FM-15,27,46,11
2015-01-20 23:59,SOD,NA,NA,NA
2015-01-21 00:54,FM-15,27,46,10
2015-01-21 01:00,FM-12,27,46,10
2015-01-21 01:54,FM-15,27,45,10
2015-01-21 02:54,FM-15,26,44,9
2015-01-21 03:54,FM-15,25,46,8
2015-01-21 04:00,FM-12,25,46,8
2015-01-21 04:54,FM-15,24,46,13
2015-01-21 05:54,FM-15,23,50,6
2015-01-21 06:54,FM-15,22,52,8
2015-01-21 07:00,FM-12,22,52,8
2015-01-21 07:54,FM-15,23,48,8
2015-01-21 08:54,FM-15,24,44,10
2015-01-21 09:54,FM-15,26,40,5
2015-01-21 10:00,FM-12,26,40,5
2015-01-21 10:54,FM-15,27,39,0
2015-01-21 11:54,FM-15,27,45,6
2015-01-21 12:54,FM-15,27,49,5
2015-01-21 13:00,FM-12,27,49,5
2015-01-21 13:54,FM-15,28,58,6
2015-01-21 14:54,FM-15,29,63,8
2015-01-21 15:54,FM-15,30,66,3
2015-01-21 16:00,FM-12,30,66,3
2015-01-21 16:54,FM-15,29,69,5
2015-01-21 17:54,FM-15,30,66,0
2015-01-21 18:54,FM-15,29,69,5
2015-01-21 19:00,FM-12,29,69,5
2015-01-21 19:10,FM-16,30,64,3
2015-01-21 19:44,FM-16,28,69,5
2015-01-21 19:54,FM-15,29,72,3
2015-01-21 20:54,FM-15,30,72,6
2015-01-21 21:54,FM-15,30,75,5
2015-01-21 22:00,FM-12,30,75,5
2015-01-21 22:17,FM-16,30,75,3
2015-01-21 22:54,FM-15,34,70,11
2015-01-21 23:54,FM-15,33,66,9
2015-01-21 23:59,SOD,NA,NA,NA
2015-01-22 00:08,FM-16,34,65,7
2015-01-22 00:54,FM-15,31,76,8
2015-01-22 01:00,FM-12,31,76,8
2015-01-22 01:54,FM-15,31,72,6
2015-01-22 02:54,FM-15,31,69,7
2015-01-22 03:54,FM-15,30,72,8
2015-01-22 04:00,FM-12,30,72,8
2015-01-22 04:54,FM-15,30,72,7
2015-01-22 05:33,FM-16,30,69,7
2015-01-22 05:54,FM-15,30,72,8
2015-01-22 06:54,FM-15,30,69,9
2015-01-22 07:00,FM-12,30,69,9
2015-01-22 07:54,FM-15,30,69,9
2015-01-22 08:54,FM-15,30,66,9
2015-01-22 09:54,FM-15,32,61,8
2015-01-22 10:00,FM-12,32,61,8
2015-01-22 10:54,FM-15,33,61,6
2015-01-22 11:54,FM-15,36,55,3
2015-01-22 12:54,FM-15,36,59,3
2015-01-22 13:00,FM-12,36,59,3
2015-01-22 13:54,FM-15,36,59,5
2015-01-22 14:54,FM-15,35,70,7
2015-01-22 15:54,FM-15,35,67,6
2015-01-22 16:00,FM-12,35,67,6
2015-01-22 16:54,FM-15,34,73,5
2015-01-22 17:54,FM-15,33,75,5
2015-01-22 18:54,FM-15,33,70,0
2015-01-22 19:00,FM-12,33,70,0
2015-01-22 19:54,FM-15,34,61,9
2015-01-22 20:54,FM-15,33,61,8
2015-01-22 21:54,FM-15,32,64,10
2015-01-22 22:00,FM-12,32,64,10
2015-01-22 22:54,FM-15,31,64,10
2015-01-22 23:54,FM-15,30,64,11
2015-01-22 23:59,SOD,NA,NA,NA
2015-01-23 00:54,FM-15,29,63,13
2015-01-23 01:00,FM-12,29,63,13
2015-01-23 01:54,FM-15,29,58,10
2015-01-23 02:54,FM-15,27,66,9
2015-01-23 03:54,FM-15,26,66,8
2015-01-23 04:00,FM-12,26,66,8
2015-01-23 04:54,FM-15,25,63,10
2015-01-23 05:54,FM-15,24,62,10
2015-01-23 06:54,FM-15,24,57,11
2015-01-23 07:00,FM-12,24,57,11
2015-01-23 07:54,FM-15,25,53,7
2015-01-23 08:54,FM-15,27,46,8
2015-01-23 09:54,FM-15,30,43,10
2015-01-23 10:00,FM-12,30,43,10
2015-01-23 10:54,FM-15,32,41,9
2015-01-23 11:54,FM-15,34,44,14
2015-01-23 12:54,FM-15,34,46,10
2015-01-23 13:00,FM-12,34,46,10
2015-01-23 13:54,FM-15,36,42,14
2015-01-23 14:54,FM-15,36,44,8
2015-01-23 15:54,FM-15,36,44,10
2015-01-23 16:00,FM-12,36,44,10
2015-01-23 16:54,FM-15,35,46,7
2015-01-23 17:54,FM-15,34,48,9
2015-01-23 18:54,FM-15,33,52,9
2015-01-23 19:00,FM-12,33,52,9
2015-01-23 19:54,FM-15,32,54,11
2015-01-23 20:54,FM-15,31,59,13
2015-01-23 21:54,FM-15,31,59,9
2015-01-23 22:00,FM-12,31,59,9
2015-01-23 22:54,FM-15,31,61,10
2015-01-23 23:54,FM-15,31,64,11
2015-01-23 23:59,SOD,NA,NA,NA
2015-01-24 00:54,FM-15,31,67,11
2015-01-24 01:00,FM-12,31,67,11
2015-01-24 01:54,FM-15,32,69,8
2015-01-24 02:54,FM-15,33,70,7
2015-01-24 03:54,FM-15,33,72,13
2015-01-24 04:00,FM-12,33,72,13
2015-01-24 04:54,FM-15,34,73,10
2015-01-24 05:11,FM-16,34,81,13
2015-01-24 05:18,FM-16,32,93,11
2015-01-24 05:33,FM-16,32,93,9
2015-01-24 05:45,FM-16,32,93,8
2015-01-24 05:54,FM-15,32,96,8
2015-01-24 06:01,FM-16,32,93,7
2015-01-24 06:17,FM-16,32,93,5
2015-01-24 06:52,FM-16,32,93,5
2015-01-24 06:54,FM-15,32,96,3
2015-01-24 07:00,FM-12,32,96,3
2015-01-24 07:54,FM-15,32,96,3
2015-01-24 08:54,FM-15,32,96,7
2015-01-24 09:54,FM-15,32,100,6
2015-01-24 10:00,FM-12,32,100,6
2015-01-24 10:54,FM-15,33,96,9
2015-01-24 11:54,FM-15,33,96,13
2015-01-24 12:11,FM-16,34,87,13
2015-01-24 12:54,FM-15,33,96,11
2015-01-24 13:00,FM-12,33,96,11
2015-01-24 13:17,FM-16,34,93,13
2015-01-24 13:54,FM-15,33,92,13
2015-01-24 14:54,FM-15,33,92,14
2015-01-24 15:14,FM-16,32,93,14
2015-01-24 15:54,FM-15,33,89,15
2015-01-24 16:00,FM-12,33,89,15
2015-01-24 16:54,FM-15,32,92,11
2015-01-24 17:54,FM-15,32,92,10
2015-01-24 18:54,FM-15,32,92,13
2015-01-24 19:00,FM-12,32,92,13
2015-01-24 19:48,FM-16,32,93,14
2015-01-24 19:54,FM-15,32,92,13
2015-01-24 20:54,FM-15,32,88,11
2015-01-24 21:05,FM-16,32,87,11
2015-01-24 21:54,FM-15,32,88,9
2015-01-24 22:00,FM-12,32,88,9
2015-01-24 22:54,FM-15,32,82,10
2015-01-24 23:54,FM-15,33,70,17
2015-01-24 23:59,SOD,NA,NA,NA
2015-01-25 00:54,FM-15,32,75,15
2015-01-25 01:00,FM-12,32,75,15
2015-01-25 01:54,FM-15,32,75,15
2015-01-25 02:54,FM-15,32,75,14
2015-01-25 03:54,FM-15,32,75,13
2015-01-25 04:00,FM-12,32,75,13
2015-01-25 04:54,FM-15,32,79,13
2015-01-25 05:54,FM-15,33,75,16
2015-01-25 06:54,FM-15,34,73,18
2015-01-25 07:00,FM-12,34,73,18
2015-01-25 07:54,FM-15,32,79,15
2015-01-25 08:54,FM-15,34,75,16
2015-01-25 09:54,FM-15,36,73,18
2015-01-25 10:00,FM-12,36,73,18
2015-01-25 10:54,FM-15,38,57,17
2015-01-25 11:54,FM-15,37,50,17
2015-01-25 12:54,FM-15,36,48,17
2015-01-25 13:00,FM-12,36,48,17
2015-01-25 13:54,FM-15,37,44,14
2015-01-25 14:54,FM-15,36,39,15
2015-01-25 15:54,FM-15,35,32,15
2015-01-25 16:00,FM-12,35,32,15
2015-01-25 16:54,FM-15,33,40,11
2015-01-25 17:54,FM-15,31,42,11
2015-01-25 18:54,FM-15,29,41,11
2015-01-25 19:00,FM-12,29,41,11
2015-01-25 19:54,FM-15,27,45,9
2015-01-25 20:54,FM-15,25,46,8
2015-01-25 21:54,FM-15,23,48,14
2015-01-25 22:00,FM-12,23,48,14
2015-01-25 22:54,FM-15,22,48,11
2015-01-25 23:54,FM-15,19,51,16
2015-01-25 23:59,SOD,NA,NA,NA
2015-01-26 00:54,FM-15,17,51,15
2015-01-26 01:00,FM-12,17,51,15
2015-01-26 01:54,FM-15,16,47,15
2015-01-26 02:54,FM-15,14,51,11
2015-01-26 03:54,FM-15,13,54,7
2015-01-26 04:00,FM-12,13,54,7
2015-01-26 04:54,FM-15,12,53,9
2015-01-26 05:54,FM-15,11,55,10
2015-01-26 06:54,FM-15,11,55,9
2015-01-26 07:00,FM-12,11,55,9
2015-01-26 07:54,FM-15,12,58,10
2015-01-26 08:54,FM-15,14,61,10
2015-01-26 09:18,FM-16,14,62,13
2015-01-26 09:54,FM-15,16,65,11
2015-01-26 10:00,FM-12,16,65,11
2015-01-26 10:54,FM-15,20,74,16
2015-01-26 11:38,FM-16,21,80,16
2015-01-26 11:54,FM-15,22,75,14
2015-01-26 12:07,FM-16,21,80,15
2015-01-26 12:52,FM-16,25,80,18
2015-01-26 12:54,FM-15,25,78,18
2015-01-26 13:00,FM-12,25,78,18
2015-01-26 13:21,FM-16,25,80,17
2015-01-26 13:37,FM-16,25,86,16
2015-01-26 13:52,FM-16,27,80,16
2015-01-26 13:54,FM-15,26,84,15
2015-01-26 14:09,FM-16,28,74,18
2015-01-26 14:36,FM-16,28,74,23
2015-01-26 14:52,FM-16,28,74,16
2015-01-26 14:54,FM-15,28,75,18
2015-01-26 15:54,FM-15,29,72,20
2015-01-26 16:00,FM-12,29,72,20
2015-01-26 16:29,FM-16,28,74,23
2015-01-26 16:38,FM-16,28,74,23
2015-01-26 16:52,FM-16,28,74,21
2015-01-26 16:54,FM-15,28,78,20
2015-01-26 17:35,FM-16,28,74,24
2015-01-26 17:41,FM-16,28,74,23
2015-01-26 17:52,FM-16,28,80,22
2015-01-26 17:54,FM-15,28,85,17
2015-01-26 18:51,FM-16,28,86,29
2015-01-26 18:54,FM-15,28,81,24
2015-01-26 19:00,FM-12,28,81,24
2015-01-26 19:25,FM-16,28,86,26
2015-01-26 19:32,FM-16,28,86,26
2015-01-26 19:52,FM-16,28,86,29
2015-01-26 19:54,FM-15,28,88,30
2015-01-26 20:39,FM-16,27,93,24
2015-01-26 20:54,FM-15,27,92,23
2015-01-26 21:20,FM-16,27,93,29
2015-01-26 21:54,FM-15,27,92,25
2015-01-26 22:00,FM-12,27,92,25
2015-01-26 22:54,FM-15,21,92,21
2015-01-26 23:54,FM-15,19,92,22
2015-01-26 23:59,SOD,NA,NA,NA
2015-01-27 00:54,FM-15,17,88,25
2015-01-27 01:00,FM-12,17,88,25
2015-01-27 01:54,FM-15,16,88,23
2015-01-27 02:54,FM-15,16,92,22
2015-01-27 03:54,FM-15,16,84,29
2015-01-27 04:00,FM-12,16,84,29
2015-01-27 04:54,FM-15,15,88,29
2015-01-27 05:54,FM-15,15,88,25
2015-01-27 06:12,FM-16,16,86,25
2015-01-27 06:54,FM-15,15,88,24
2015-01-27 07:00,FM-12,15,88,24
2015-01-27 07:44,FM-16,16,86,24
2015-01-27 07:54,FM-15,15,88,24
2015-01-27 08:54,FM-15,15,91,23
2015-01-27 09:33,FM-16,16,86,20
2015-01-27 09:54,FM-15,16,84,21
2015-01-27 10:00,FM-12,16,84,21
2015-01-27 10:54,FM-15,15,88,24
2015-01-27 11:49,FM-16,16,86,23
2015-01-27 11:54,FM-15,15,91,20
2015-01-27 12:54,FM-15,15,88,17
2015-01-27 13:00,FM-12,15,88,17
2015-01-27 13:07,FM-16,16,86,20
2015-01-27 13:54,FM-15,15,88,21
2015-01-27 14:54,FM-15,16,84,22
2015-01-27 15:24,FM-16,18,79,24
2015-01-27 15:54,FM-15,18,77,25
2015-01-27 16:00,FM-12,18,77,25
2015-01-27 16:41,FM-16,18,79,23
2015-01-27 16:52,FM-16,18,79,22
2015-01-27 16:54,FM-15,18,77,24
2015-01-27 17:05,FM-16,18,79,28
2015-01-27 17:31,FM-16,19,73,23
2015-01-27 17:54,FM-15,19,81,22
2015-01-27 18:15,FM-16,18,79,21
2015-01-27 18:31,FM-16,16,86,23
2015-01-27 18:54,FM-15,15,84,20
2015-01-27 19:00,FM-12,15,84,20
2015-01-27 19:41,FM-16,14,85,17
2015-01-27 19:54,FM-15,14,84,20
2015-01-27 20:15,FM-16,14,85,21
2015-01-27 20:54,FM-15,14,80,22
2015-01-27 21:34,FM-16,14,79,18
2015-01-27 21:51,FM-16,14,79,21
2015-01-27 21:54,FM-15,14,77,22
2015-01-27 22:00,FM-12,14,77,22
2015-01-27 22:31,FM-16,14,79,15
2015-01-27 22:43,FM-16,14,79,17
2015-01-27 22:54,FM-15,14,77,15
2015-01-27 23:18,FM-16,14,79,18
2015-01-27 23:37,FM-16,14,79,14
2015-01-27 23:46,FM-16,14,73,16
2015-01-27 23:54,FM-15,14,73,16
2015-01-27 23:59,SOD,NA,NA,NA
2015-01-28 00:10,FM-16,14,73,17
2015-01-28 00:31,FM-16,14,73,16
2015-01-28 00:47,FM-16,14,73,15
2015-01-28 00:54,FM-15,14,77,14
2015-01-28 01:00,FM-12,14,77,14
2015-01-28 01:15,FM-16,14,73,15
2015-01-28 01:28,FM-16,14,73,17
2015-01-28 01:36,FM-16,14,73,14
2015-01-28 01:39,FM-16,14,73,15
2015-01-28 01:54,FM-15,14,77,15
2015-01-28 02:14,FM-16,14,73,10
2015-01-28 02:42,FM-16,14,73,15
2015-01-28 02:54,FM-15,14,73,14
2015-01-28 03:54,FM-15,14,71,16
2015-01-28 04:00,FM-12,14,71,16
2015-01-28 04:01,FM-16,14,73,14
2015-01-28 04:15,FM-16,14,73,17
2015-01-28 04:21,FM-16,12,79,13
2015-01-28 04:29,FM-16,12,79,13
2015-01-28 04:52,FM-16,12,79,16
2015-01-28 04:54,FM-15,13,74,14
2015-01-28 05:33,FM-16,12,67,16
2015-01-28 05:46,FM-16,12,67,15
2015-01-28 05:54,FM-15,13,67,14
2015-01-28 06:16,FM-16,12,67,15
2015-01-28 06:54,FM-15,14,64,14
2015-01-28 07:00,FM-12,14,64,14
2015-01-28 07:54,FM-15,14,64,10
2015-01-28 08:54,FM-15,15,61,15
2015-01-28 09:54,FM-15,16,62,17
2015-01-28 10:00,FM-12,16,62,17
2015-01-28 10:54,FM-15,18,57,15
2015-01-28 11:54,FM-15,19,54,13
2015-01-28 12:54,FM-15,19,57,13
2015-01-28 13:00,FM-12,19,57,13
2015-01-28 13:54,FM-15,21,54,13
2015-01-28 14:54,FM-15,24,52,13
2015-01-28 15:54,FM-15,24,52,11
2015-01-28 16:00,FM-12,24,52,11
2015-01-28 16:54,FM-15,23,55,13
2015-01-28 17:54,FM-15,23,55,8
2015-01-28 18:54,FM-15,23,53,10
2015-01-28 19:00,FM-12,23,53,10
2015-01-28 19:54,FM-15,22,52,8
2015-01-28 20:54,FM-15,21,47,10
2015-01-28 21:54,FM-15,20,48,14
2015-01-28 22:00,FM-12,20,48,14
2015-01-28 22:54,FM-15,19,47,9
2015-01-28 23:54,FM-15,17,47,11
2015-01-28 23:59,SOD,NA,NA,NA
2015-01-29 00:54,FM-15,16,47,5
2015-01-29 01:00,FM-12,16,47,5
2015-01-29 01:54,FM-15,16,47,7
2015-01-29 02:54,FM-15,15,46,7
2015-01-29 03:54,FM-15,14,51,3
2015-01-29 04:00,FM-12,14,51,3
2015-01-29 04:54,FM-15,14,56,5
2015-01-29 05:54,FM-15,14,51,5
2015-01-29 06:54,FM-15,14,51,0
2015-01-29 07:00,FM-12,14,51,0
2015-01-29 07:54,FM-15,14,53,8
2015-01-29 08:54,FM-15,18,54,5
2015-01-29 09:54,FM-15,22,46,3
2015-01-29 10:00,FM-12,22,46,3
2015-01-29 10:54,FM-15,28,39,0
2015-01-29 11:54,FM-15,30,43,0
2015-01-29 12:54,FM-15,31,49,0
2015-01-29 13:00,FM-12,31,49,0
2015-01-29 13:54,FM-15,30,58,0
2015-01-29 14:54,FM-15,30,61,0
2015-01-29 15:54,FM-15,29,66,3
2015-01-29 16:00,FM-12,29,66,3
2015-01-29 16:54,FM-15,28,72,3
2015-01-29 17:54,FM-15,29,75,9
2015-01-29 18:54,FM-15,29,75,9
2015-01-29 19:00,FM-12,29,75,9
2015-01-29 19:54,FM-15,28,75,6
2015-01-29 20:54,FM-15,28,69,7
2015-01-29 21:54,FM-15,28,72,7
2015-01-29 22:00,FM-12,28,72,7
2015-01-29 22:54,FM-15,28,75,6
2015-01-29 23:54,FM-15,28,78,5
2015-01-29 23:59,SOD,NA,NA,NA
2015-01-30 00:16,FM-16,28,74,6
2015-01-30 00:54,FM-15,28,78,8
2015-01-30 01:00,FM-12,28,78,8
2015-01-30 01:18,FM-16,28,80,7
2015-01-30 01:52,FM-16,28,86,9
2015-01-30 01:54,FM-15,29,82,9
2015-01-30 02:54,FM-15,30,85,8
2015-01-30 03:18,FM-16,30,86,11
2015-01-30 03:39,FM-16,30,86,9
2015-01-30 03:54,FM-15,30,85,9
2015-01-30 04:00,FM-12,30,85,9
2015-01-30 04:49,FM-16,30,86,6
2015-01-30 04:54,FM-15,31,85,6
2015-01-30 05:19,FM-16,30,93,6
2015-01-30 05:27,FM-16,30,93,6
2015-01-30 05:46,FM-16,30,93,5
2015-01-30 05:54,FM-15,31,92,6
2015-01-30 06:10,FM-16,30,93,7
2015-01-30 06:33,FM-16,30,93,5
2015-01-30 06:54,FM-15,32,85,8
2015-01-30 07:00,FM-12,32,85,8
2015-01-30 07:30,FM-16,30,93,5
2015-01-30 07:54,FM-15,32,88,5
2015-01-30 08:52,FM-16,32,87,0
2015-01-30 08:54,FM-15,32,88,3
2015-01-30 09:34,FM-16,32,93,5
2015-01-30 09:51,FM-16,34,87,7
2015-01-30 09:52,FM-15,33,92,7
2015-01-30 10:00,FM-12,33,92,7
2015-01-30 10:11,FM-16,34,87,7
2015-01-30 10:41,FM-16,34,87,8
2015-01-30 10:54,FM-15,33,92,7
2015-01-30 11:16,FM-16,34,87,5
2015-01-30 11:26,FM-16,34,87,7
2015-01-30 11:54,FM-15,33,89,7
2015-01-30 12:01,FM-16,34,87,6
2015-01-30 12:16,FM-16,34,87,8
2015-01-30 12:37,FM-16,34,87,8
2015-01-30 12:54,FM-15,33,85,8
2015-01-30 13:00,FM-12,33,85,8
2015-01-30 13:54,FM-15,33,85,8
2015-01-30 14:52,FM-16,34,81,8
2015-01-30 14:54,FM-15,33,82,9
2015-01-30 15:16,FM-16,34,75,13
2015-01-30 15:54,FM-15,33,78,10
2015-01-30 16:00,FM-12,33,78,10
2015-01-30 16:54,FM-15,32,82,9
2015-01-30 17:54,FM-15,33,78,13
2015-01-30 18:54,FM-15,31,76,16
2015-01-30 19:00,FM-12,31,76,16
2015-01-30 19:54,FM-15,29,69,18
2015-01-30 20:54,FM-15,26,66,26
2015-01-30 21:54,FM-15,23,65,30
2015-01-30 22:00,FM-12,23,65,30
2015-01-30 22:54,FM-15,20,62,26
2015-01-30 23:54,FM-15,19,59,25
2015-01-30 23:59,SOD,NA,NA,NA
2015-01-31 00:54,FM-15,18,62,23
2015-01-31 01:00,FM-12,18,62,23
2015-01-31 01:54,FM-15,16,65,25
2015-01-31 02:54,FM-15,16,59,23
2015-01-31 03:20,FM-16,16,62,24
2015-01-31 03:34,FM-16,16,57,26
2015-01-31 03:54,FM-15,14,67,28
2015-01-31 04:00,FM-12,14,67,28
2015-01-31 04:13,FM-16,14,73,24
2015-01-31 04:40,FM-16,12,79,23
2015-01-31 04:52,FM-16,12,79,20
2015-01-31 04:54,FM-15,13,74,18
2015-01-31 05:37,FM-16,12,73,26
2015-01-31 05:54,FM-15,12,77,22
2015-01-31 06:54,FM-15,11,81,25
2015-01-31 07:00,FM-12,11,81,25
2015-01-31 07:16,FM-16,10,72,21
2015-01-31 07:24,FM-16,10,72,29
2015-01-31 07:46,FM-16,12,62,23
2015-01-31 07:54,FM-15,12,61,24
2015-01-31 08:03,FM-16,12,57,23
2015-01-31 08:54,FM-15,13,54,23
2015-01-31 09:54,FM-15,14,47,26
2015-01-31 10:00,FM-12,14,47,26
2015-01-31 10:54,FM-15,16,38,24
2015-01-31 11:54,FM-15,17,37,29
2015-01-31 12:54,FM-15,20,32,25
2015-01-31 13:00,FM-12,20,32,25
2015-01-31 13:54,FM-15,21,31,22
2015-01-31 14:54,FM-15,21,27,25
2015-01-31 15:54,FM-15,21,30,26
2015-01-31 16:00,FM-12,21,30,26
2015-01-31 16:54,FM-15,19,36,18
2015-01-31 17:54,FM-15,18,35,20
2015-01-31 18:54,FM-15,16,38,22
2015-01-31 19:00,FM-12,16,38,22
2015-01-31 19:54,FM-15,16,41,18
2015-01-31 20:54,FM-15,15,40,18
2015-01-31 21:54,FM-15,15,40,15
2015-01-31 22:00,FM-12,15,40,15
2015-01-31 22:54,FM-15,15,38,15
2015-01-31 23:54,FM-15,14,40,11
2015-01-31 23:59,SOD,NA,NA,NA
2015-02-01 00:54,FM-15,14,40,14
2015-02-01 01:00,FM-12,14,40,14
2015-02-01 01:54,FM-15,14,40,20
2015-02-01 02:54,FM-15,14,44,16
2015-02-01 03:54,FM-15,14,49,15
2015-02-01 04:00,FM-12,14,49,15
2015-02-01 04:54,FM-15,14,53,14
2015-02-01 05:54,FM-15,14,58,8
2015-02-01 06:54,FM-15,13,64,11
2015-02-01 07:00,FM-12,13,64,11
2015-02-01 07:54,FM-15,16,62,13
2015-02-01 08:54,FM-15,18,65,15
2015-02-01 09:54,FM-15,20,62,11
2015-02-01 10:00,FM-12,20,62,11
2015-02-01 10:54,FM-15,24,57,15
2015-02-01 11:54,FM-15,26,53,14
2015-02-01 12:54,FM-15,28,47,11
2015-02-01 13:00,FM-12,28,47,11
2015-02-01 13:54,FM-15,29,43,15
2015-02-01 14:54,FM-15,30,34,14
2015-02-01 15:54,FM-15,29,31,13
2015-02-01 16:00,FM-12,29,31,13
2015-02-01 16:54,FM-15,28,29,8
2015-02-01 17:54,FM-15,26,34,7
2015-02-01 18:54,FM-15,25,33,11
2015-02-01 19:54,FM-15,22,36,10
2015-02-01 20:54,FM-15,21,34,11
2015-02-01 21:54,FM-15,20,34,8
2015-02-01 22:00,FM-12,20,34,8
2015-02-01 22:54,FM-15,19,36,5
2015-02-01 23:54,FM-15,19,34,5
2015-02-01 23:59,SOD,NA,NA,NA
2015-02-02 00:54,FM-15,18,35,8
2015-02-02 01:00,FM-12,18,35,8
